,r_id,resource,keff,ReacValue,p0,alpha,nearest_k
452,6,ap1000,1.1563722942764858,13522.660050786168,0.2,0.3396015819722217,1.15636
453,7,ap1000,1.1568717320696036,13559.99353437096,0.2,0.3451440598406503,1.15674
454,8,ap1000,1.1598379664931138,13781.060036894623,0.2,0.3943039393579833,1.15978
455,4,ap1000,1.1577461994769012,13625.283291638088,0.2,0.6003179543810613,1.1575
456,5,ap1000,1.1614555717927573,13901.14057858826,0.2,0.6085917433367727,1.1613
457,6,ap1000,1.155692816358237,13471.816572231415,0.2,0.5976059087500002,1.1556
458,7,ap1000,1.1563057943736403,13517.68668238056,0.2,0.4977464344444445,1.15598
459,8,ap1000,1.1591767389984446,13731.878292863004,0.2,0.5815545247748696,1.15902
460,4,ap1000,1.1567000024761511,13547.160209276646,0.2,0.9201380833333336,1.15636
461,5,ap1000,1.1604805635082058,13828.802356074191,0.2,0.857527075243166,1.16016
462,6,ap1000,1.154653725417987,13393.948507116447,0.2,0.91388825,1.15446
463,7,ap1000,1.155321973587682,13444.042192442044,0.2,0.8652777361111116,1.15522
464,8,ap1000,1.1581369995875253,13654.429453842362,0.2,0.9144585848016032,1.15788
465,4,ap1000,1.1561875647897308,13508.843162323388,0.2,0.4506927760952439,1.15598
466,5,ap1000,1.159845631998184,13781.629864208886,0.2,0.5584270096936875,1.15978
467,6,ap1000,1.1540368335999145,13347.653135074588,0.2,0.5425609657628967,1.1537
468,7,ap1000,1.1546938025159832,13396.954428864005,0.2,0.5524811536490407,1.15446
469,8,ap1000,1.1574373209100397,13602.23297329431,0.2,0.6153726275158703,1.15712
470,4,ap1000,1.1559325291519809,13489.760450497626,0.2,0.22430575,1.1556
471,5,ap1000,1.1595811193468228,13761.96254701981,0.2,0.2326408543194444,1.1594
472,6,ap1000,1.1537879538593998,13328.961647153785,0.2,0.218891592361111,1.1537
473,7,ap1000,1.1544276650232284,13376.989282400911,0.2,0.2340699144722223,1.15408
474,8,ap1000,1.15718032409418,13583.0449949292,0.2,0.2260306208088666,1.15712
475,4,ap1000,1.1555930081765224,13464.343161961642,0.2,0.2986112361111111,1.15522
476,5,ap1000,1.1592570176562869,13737.852368430144,0.2,0.2850498597502224,1.15902
477,6,ap1000,1.1534111217725311,13300.64526660477,0.2,0.3314266375273333,1.15332
