Hour,Wind,Solar,,
11678,0.578647241,0.629229925,,
11679,0.54844464,0.667336555,,
11680,0.534509119,0.689639963,,
11681,0.536482389,0.682210115,,
11682,0.531703889,0.67582005,,
11683,0.536817893,0.57969689,,
11684,0.509646919,0.239335276,,
11685,0.476338418,0.008878595,,
11686,0.493962179,9.62E-06,,
11687,0.558124702,9.77E-06,,
11688,0.622217281,9.61E-06,,
11689,0.633101308,9.55E-06,,
11690,0.623039896,9.37E-06,,
11691,0.608816283,9.37E-06,,
11692,0.574297801,9.37E-06,,
11693,0.513489894,9.58E-06,,
11694,0.476252268,9.54E-06,,
11695,0.45268384,8.00E-05,,
11696,0.430306723,0.048889816,,
11697,0.414384735,0.277737582,,
11698,0.347321179,0.399242237,,
11699,0.258548914,0.449754038,,
11700,0.199874238,0.561494108,,
11701,0.16077953,0.62878872,,
11702,0.144463026,0.669011038,,
11703,0.144519465,0.669091717,,
11704,0.150436257,0.62661167,,
11705,0.185185551,0.548818073,,
11706,0.232392132,0.389716307,,
11707,0.266580433,0.214365601,,
11708,0.296561046,0.065377702,,
11709,0.320149009,0.003684951,,
11710,0.339023432,0.00240966,,
11711,0.364872055,0.002410279,,
11712,0.37301839,0.000198257,,
11713,0.3770656,1.77E-05,,
11714,0.399890116,1.74E-05,,
11715,0.406683022,1.87E-05,,
11716,0.387664105,1.77E-05,,
11717,0.374825395,1.76E-05,,
11718,0.36449056,1.76E-05,,
11719,0.358960271,9.83E-05,,
11720,0.34028758,0.020628927,,
11721,0.354437038,0.139090467,,
11722,0.370632004,0.317552691,,
11723,0.405566193,0.448446702,,
11724,0.449340343,0.475985352,,
11725,0.490118384,0.56440412,,
11726,0.506532676,0.588577248,,
11727,0.519313418,0.583112543,,
11728,0.545205947,0.572680303,,
11729,0.560055309,0.443844645,,
11730,0.58005312,0.375707929,,
11731,0.61082952,0.297797153,,
11732,0.613955199,0.118850195,,
11733,0.586576675,0.007547399,,
11734,0.607512186,9.95E-06,,
11735,0.590698682,9.76E-06,,
11736,0.595107999,9.38E-06,,
11737,0.581864709,9.09E-06,,
11738,0.599879656,9.00E-06,,
11739,0.602912824,1.06E-05,,
11740,0.592838075,9.02E-06,,
11741,0.566065622,9.00E-06,,
11742,0.491899939,9.05E-06,,
11743,0.459249711,0.000132625,,
11744,0.442394891,0.042445546,,
11745,0.445407563,0.259723836,,
11746,0.4752383,0.424431266,,
11747,0.495506648,0.552403525,,
11748,0.457040371,0.598274984,,
11749,0.434030643,0.61887197,,
11750,0.424460692,0.610919455,,
11751,0.406555546,0.605163001,,
11752,0.399121645,0.604854914,,
11753,0.410661381,0.565872139,,
11754,0.40184264,0.545045413,,
11755,0.341158181,0.563650693,,
11756,0.233461047,0.25727564,,
11757,0.13707512,0.010781622,,
11758,0.115161649,9.26E-06,,
11759,0.114188912,9.05E-06,,
11760,0.136141238,9.14E-06,,
11761,0.180865263,9.60E-06,,
11762,0.232402735,9.09E-06,,
11763,0.313054774,9.03E-06,,
11764,0.337301837,9.03E-06,,
11765,0.334486529,9.03E-06,,
11766,0.318933444,9.17E-06,,
11767,0.280129785,0.001336172,,
11768,0.221434007,0.143247203,,
11769,0.171131574,0.565877198,,
11770,0.172192156,0.734264958,,
11771,0.195241352,0.766720921,,
11772,0.194601452,0.780816446,,
11773,0.17436185,0.780990213,,
11774,0.158468575,0.778508142,,
11775,0.1819506,0.774812596,,
11776,0.197143739,0.765707038,,
11777,0.214909854,0.74599331,,
11778,0.224725448,0.73064287,,
11779,0.242753424,0.552747382,,
11780,0.258442326,0.200666927,,
11781,0.275872031,0.00873081,,
11782,0.324836928,9.13E-06,,
11783,0.368360605,7.32E-06,,
11784,0.423924493,2.11E-05,,
11785,0.437761059,9.99E-06,,
11786,0.463298474,9.03E-06,,
11787,0.446614632,9.03E-06,,
11788,0.42693202,9.03E-06,,
11789,0.42407936,9.34E-06,,
11790,0.423741199,9.80E-06,,
11791,0.410100365,0.000743063,,
11792,0.381859206,0.106836449,,
11793,0.315799868,0.498096392,,
11794,0.259322574,0.676243149,,
11795,0.236379801,0.716736674,,
11796,0.222596122,0.76088179,,
11797,0.241548458,0.773000088,,
11798,0.292207898,0.775801364,,
11799,0.367471991,0.76098891,,
11800,0.441390629,0.700956959,,
11801,0.487702372,0.655771685,,
11802,0.528476654,0.563544537,,
11803,0.545505405,0.471596526,,
11804,0.55637589,0.234876952,,
11805,0.563773387,0.011304054,,
11806,0.601085731,7.40E-06,,
11807,0.63725767,1.54E-05,,
11808,0.673315712,1.69E-05,,
11809,0.684501908,1.28E-05,,
11810,0.6842242,9.13E-06,,
11811,0.673117096,9.04E-06,,
11812,0.655029809,9.03E-06,,
11813,0.64123036,9.03E-06,,
11814,0.625816004,9.19E-06,,
11815,0.612715218,0.000444832,,
11816,0.598162384,0.109284591,,
11817,0.525383901,0.481124654,,
11818,0.493070239,0.700777866,,
11819,0.459623781,0.76145707,,
11820,0.402711816,0.788972242,,
11821,0.365248797,0.794540061,,
11822,0.387478758,0.79379149,,
11823,0.442219724,0.785371954,,
11824,0.499026021,0.767715083,,
11825,0.536805933,0.731520691,,
11826,0.558647959,0.663255131,,
11827,0.575218465,0.551329363,,
11828,0.5844304,0.258343786,,
11829,0.577694864,0.015597336,,
11830,0.618958788,1.36E-05,,
11831,0.651857667,1.57E-05,,
11832,0.65464119,1.18E-05,,
11833,0.651049186,1.00E-05,,
11834,0.651499595,1.49E-05,,
11835,0.656546677,9.71E-06,,
11836,0.650405244,9.27E-06,,
11837,0.634584067,9.03E-06,,
11838,0.619912311,9.03E-06,,
11839,0.614355696,0.000351744,,
11840,0.58938554,0.100115038,,
11841,0.567678154,0.397738154,,
11842,0.574367704,0.467122085,,
11843,0.562980944,0.598908088,,
11844,0.550985072,0.682956611,,
11845,0.543004184,0.730855183,,
11846,0.535349098,0.735618757,,
11847,0.540873438,0.712961523,,
11848,0.544667992,0.690558765,,
11849,0.544069821,0.661709028,,
11850,0.561034217,0.597061086,,
11851,0.575154011,0.511128862,,
11852,0.589747803,0.259489522,,
11853,0.592427478,0.020759794,,
11854,0.626741244,0.000424194,,
11855,0.633984283,1.27E-05,,
11856,0.64204168,1.21E-05,,
11857,0.645729339,1.44E-05,,
11858,0.653359806,1.55E-05,,
11859,0.650902014,1.53E-05,,
11860,0.626385546,1.52E-05,,
11861,0.602908665,1.53E-05,,
11862,0.57649883,1.61E-05,,
11863,0.530637536,0.000458245,,
11864,0.523209917,0.077274398,,
11865,0.54264808,0.320111677,,
11866,0.565777126,0.444679346,,
11867,0.550842412,0.516518958,,
11868,0.512383124,0.587125824,,
11869,0.483008773,0.604940009,,
11870,0.485824982,0.63803488,,
11871,0.544971045,0.658236791,,
11872,0.591834831,0.638315896,,
11873,0.603955384,0.61797816,,
11874,0.653607927,0.45057524,,
11875,0.677609554,0.264170884,,
11876,0.673021378,0.078511052,,
11877,0.643496753,0.00488566,,
11878,0.59837432,1.18E-06,,
11879,0.572649619,7.91E-06,,
11880,0.560501853,5.62E-06,,
11881,0.539552745,8.99E-06,,
11882,0.470524848,9.81E-06,,
11883,0.393473058,9.77E-06,,
11884,0.347766736,9.11E-06,,
11885,0.291464886,9.18E-06,,
11886,0.297275818,9.33E-06,,
11887,0.312353007,0.000985155,,
11888,0.32925701,0.072881482,,
11889,0.343324164,0.402128148,,
11890,0.428800148,0.631571255,,
11891,0.511275473,0.551010121,,
11892,0.56568723,0.46209169,,
11893,0.577111353,0.501811802,,
11894,0.592256866,0.517151195,,
11895,0.595995751,0.502427047,,
11896,0.612912984,0.507892799,,
11897,0.634920448,0.467913841,,
11898,0.653829903,0.407626804,,
11899,0.66560447,0.328760991,,
11900,0.665277946,0.136089005,,
11901,0.657479487,0.006243204,,
11902,0.650263918,1.05E-05,,
11903,0.653904945,1.09E-05,,
11904,0.648383617,1.05E-05,,
11905,0.627003039,9.80E-06,,
11906,0.599730306,9.08E-06,,
11907,0.580555243,9.24E-06,,
11908,0.569754157,9.03E-06,,
11909,0.562780972,9.28E-06,,
11910,0.545807896,9.14E-06,,
11911,0.546900521,0.001724904,,
11912,0.542601079,0.117656694,,
11913,0.5293354,0.357326116,,
11914,0.550869466,0.440261894,,
11915,0.543884448,0.521385504,,
11916,0.517085848,0.607269163,,
11917,0.519626641,0.660129561,,
11918,0.50260653,0.657837471,,
11919,0.464234735,0.631275673,,
11920,0.429512097,0.653937398,,
11921,0.42886981,0.708045037,,
11922,0.44150287,0.668601128,,
11923,0.463740495,0.473519876,,
11924,0.498706379,0.166471281,,
11925,0.501066384,0.0192955,,
11926,0.561622312,5.71E-06,,
11927,0.628809368,8.93E-06,,
11928,0.637564265,9.11E-06,,
11929,0.611658989,8.88E-06,,
11930,0.586937331,8.86E-06,,
11931,0.565981824,8.87E-06,,
11932,0.516804084,8.88E-06,,
11933,0.487932197,9.05E-06,,
11934,0.479283146,9.10E-06,,
11935,0.461987737,0.002275703,,
11936,0.456374,0.154795708,,
11937,0.387899446,0.554051899,,
11938,0.361663237,0.708675104,,
11939,0.279640235,0.703114273,,
11940,0.21555802,0.648672836,,
11941,0.16404377,0.725470781,,
11942,0.138114844,0.746354196,,
11943,0.124052607,0.737896181,,
11944,0.135729616,0.733602089,,
11945,0.157141063,0.727835532,,
11946,0.175620759,0.652941817,,
11947,0.229537466,0.534191202,,
11948,0.296455366,0.257952122,,
11949,0.321367528,0.017806432,,
11950,0.326304302,9.63E-06,,
11951,0.4072912,8.93E-06,,
11952,0.454457994,8.20E-06,,
11953,0.445217216,9.30E-06,,
11954,0.468964459,8.89E-06,,
11955,0.479301497,8.98E-06,,
11956,0.453335517,9.76E-06,,
11957,0.419156314,9.46E-06,,
11958,0.362251403,9.02E-06,,
11959,0.305875072,0.001831708,,
11960,0.274888688,0.139600691,,
11961,0.244578228,0.555211854,,
11962,0.295953836,0.725341486,,
11963,0.266598343,0.776345104,,
11964,0.181775047,0.800419915,,
11965,0.113997642,0.793398939,,
11966,0.098178288,0.788592271,,
11967,0.108556114,0.778187615,,
11968,0.139638707,0.743973241,,
11969,0.199655718,0.701008774,,
11970,0.264964864,0.654677384,,
11971,0.307540634,0.571897721,,
11972,0.340407344,0.269371819,,
11973,0.384638976,0.017607584,,
11974,0.453658601,6.13E-06,,
11975,0.526193455,9.40E-06,,
11976,0.573194745,8.91E-06,,
11977,0.586888595,9.45E-06,,
11978,0.576506619,9.01E-06,,
11979,0.528042576,8.84E-06,,
11980,0.490480744,8.87E-06,,
11981,0.465809656,9.04E-06,,
11982,0.461456146,8.87E-06,,
11983,0.444958501,0.000223135,,
11984,0.440817749,0.063843342,,
11985,0.376379747,0.489649788,,
11986,0.359826763,0.716937059,,
11987,0.353417138,0.780419465,,
11988,0.359768199,0.79669554,,
11989,0.351188473,0.802605366,,
11990,0.334339681,0.806282508,,
11991,0.315014403,0.798361154,,
11992,0.300939625,0.779350156,,
11993,0.29634925,0.750494511,,
11994,0.320356549,0.713314767,,
11995,0.374091995,0.601603813,,
11996,0.441747206,0.275181766,,
11997,0.510286578,0.01819055,,
11998,0.579724825,4.43E-06,,
11999,0.585813417,1.09E-05,,
12000,0.59364354,1.32E-05,,
12001,0.570715685,8.74E-06,,
12002,0.494001031,8.74E-06,,
12003,0.40929058,8.74E-06,,
12004,0.365416616,8.74E-06,,
12005,0.356767816,9.31E-06,,
12006,0.322486106,8.73E-06,,
12007,0.298221871,0.001161626,,
12008,0.281444492,0.116016551,,
12009,0.232535875,0.498226437,,
12010,0.201480171,0.713700738,,
12011,0.167292992,0.75289333,,
12012,0.170078548,0.784289341,,
12013,0.187847552,0.801428076,,
12014,0.197725015,0.787104426,,
12015,0.243145727,0.770384027,,
12016,0.286719785,0.727858332,,
12017,0.337126339,0.678036983,,
12018,0.391932273,0.582726252,,
12019,0.442161865,0.384839679,,
12020,0.50520233,0.170138552,,
12021,0.539179151,0.009997658,,
12022,0.576302949,1.03E-05,,
12023,0.558670818,1.27E-05,,
12024,0.553485433,1.42E-05,,
12025,0.544716043,1.59E-05,,
12026,0.477121553,1.55E-05,,
12027,0.444296815,1.60E-05,,
12028,0.455117869,1.59E-05,,
12029,0.50730584,1.66E-05,,
12030,0.512981521,1.71E-05,,
12031,0.502817117,0.001089026,,
12032,0.506274745,0.073331872,,
12033,0.528340635,0.314027771,,
12034,0.604715631,0.417593032,,
12035,0.618360613,0.428422859,,
12036,0.617159123,0.484039281,,
12037,0.636276705,0.449217506,,
12038,0.663287996,0.438911945,,
12039,0.676577353,0.455398898,,
12040,0.6655206,0.497983754,,
12041,0.646380438,0.527481104,,
12042,0.653870728,0.477954578,,
12043,0.659331537,0.408440465,,
12044,0.660184562,0.231747854,,
12045,0.670266221,0.018832808,,
12046,0.674999069,1.07E-05,,
12047,0.675807786,8.15E-06,,
12048,0.686435891,1.24E-05,,
12049,0.679743961,1.36E-05,,
12050,0.683520359,1.43E-05,,
12051,0.668764329,1.44E-05,,
12052,0.651307052,1.41E-05,,
12053,0.619989022,1.49E-05,,
12054,0.59734184,1.50E-05,,
12055,0.581364481,0.001848098,,
12056,0.558734839,0.136157833,,
12057,0.501034673,0.505386921,,
12058,0.493655738,0.687701282,,
12059,0.474799503,0.760810392,,
12060,0.43733253,0.778478572,,
12061,0.413492899,0.778459016,,
12062,0.404929697,0.763272675,,
12063,0.382279795,0.749395314,,
12064,0.373580555,0.734097617,,
12065,0.371334569,0.719183329,,
12066,0.363989404,0.675473707,,
12067,0.366366907,0.554105522,,
12068,0.371126584,0.243006995,,
12069,0.404061058,0.013607015,,
12070,0.479872391,6.33E-06,,
12071,0.549654239,8.85E-06,,
12072,0.587495009,1.11E-05,,
12073,0.586084691,8.77E-06,,
12074,0.598980531,8.76E-06,,
12075,0.616176232,9.31E-06,,
12076,0.614653544,8.89E-06,,
12077,0.550469707,8.94E-06,,
12078,0.469868647,9.46E-06,,
12079,0.433928768,0.001115368,,
12080,0.346050796,0.124808628,,
12081,0.350261071,0.483101038,,
12082,0.383057734,0.690548204,,
12083,0.40526146,0.752387097,,
12084,0.401882101,0.779047102,,
12085,0.384390301,0.80386234,,
12086,0.413155833,0.814407084,,
12087,0.477035375,0.798525354,,
12088,0.532835123,0.763155848,,
12089,0.563794994,0.729386853,,
12090,0.577467333,0.694749734,,
12091,0.57984033,0.578013638,,
12092,0.571456693,0.278162032,,
12093,0.587178553,0.021996936,,
12094,0.655729055,1.70E-06,,
12095,0.705799,1.27E-05,,
12096,0.729287764,1.71E-05,,
12097,0.72667591,1.74E-05,,
12098,0.725899233,1.23E-05,,
12099,0.726637947,1.06E-05,,
12100,0.718599293,8.94E-06,,
12101,0.707004827,9.02E-06,,
12102,0.679928417,9.00E-06,,
12103,0.665644274,0.001094513,,
12104,0.64217797,0.119491287,,
12105,0.613264385,0.436640239,,
12106,0.595462396,0.572363907,,
12107,0.558084508,0.70858769,,
12108,0.494938843,0.743822449,,
12109,0.42120915,0.7579675,,
12110,0.357193378,0.759232453,,
12111,0.300294915,0.745624769,,
12112,0.284314075,0.732300028,,
12113,0.301654322,0.702703619,,
12114,0.352654489,0.629054441,,
12115,0.397962567,0.476218771,,
12116,0.438547698,0.243998457,,
12117,0.43234606,0.027961093,,
12118,0.466121178,8.75E-06,,
12119,0.528016637,9.09E-06,,
12120,0.590678182,8.79E-06,,
12121,0.59401642,8.93E-06,,
12122,0.584333571,8.79E-06,,
12123,0.578094678,8.82E-06,,
12124,0.571460213,8.83E-06,,
12125,0.575644234,8.83E-06,,
12126,0.570776147,8.78E-06,,
12127,0.561254929,0.001716562,,
12128,0.607642233,0.12684979,,
12129,0.623410151,0.27522554,,
12130,0.606543766,0.375727076,,
12131,0.583297646,0.539762801,,
12132,0.568475725,0.574524413,,
12133,0.532007481,0.613982049,,
12134,0.497256002,0.641077051,,
12135,0.469063606,0.692896694,,
12136,0.452306949,0.745770625,,
12137,0.457590301,0.717305708,,
12138,0.49874015,0.644873976,,
12139,0.548658775,0.461359009,,
12140,0.593644887,0.230057604,,
12141,0.630453551,0.022120184,,
12142,0.624918762,1.32E-05,,
12143,0.660174597,1.35E-05,,
12144,0.649838958,1.43E-05,,
12145,0.628467315,1.36E-05,,
12146,0.613764202,1.40E-05,,
12147,0.602908534,1.50E-05,,
12148,0.583830563,1.50E-05,,
12149,0.55889648,1.44E-05,,
12150,0.536902006,1.42E-05,,
12151,0.528353385,0.000174474,,
12152,0.518294967,0.032255792,,
12153,0.512345304,0.11969466,,
12154,0.524145927,0.191962042,,
12155,0.457796744,0.345770672,,
12156,0.330762352,0.486419579,,
12157,0.261277973,0.582255118,,
12158,0.202187008,0.624573187,,
12159,0.136568093,0.64154263,,
12160,0.098871354,0.634351298,,
12161,0.087655193,0.587183544,,
12162,0.085857137,0.481376383,,
12163,0.127098045,0.321208481,,
12164,0.162887297,0.131780119,,
12165,0.181887502,0.011857809,,
12166,0.216610578,0.005017504,,
12167,0.256518968,0.005017529,,
12168,0.287738557,0.005017575,,
12169,0.294950835,0.005017592,,
12170,0.286868016,0.005017633,,
12171,0.257415865,0.005017623,,
12172,0.23854371,0.005017946,,
12173,0.229071713,0.003554154,,
12174,0.227311173,8.92E-06,,
12175,0.228470547,0.000431323,,
12176,0.227631917,0.037358002,,
12177,0.229001604,0.141901356,,
12178,0.234774867,0.281268466,,
12179,0.234068584,0.376628068,,
12180,0.264388816,0.444293529,,
12181,0.310511987,0.509925684,,
12182,0.343086911,0.518958169,,
12183,0.368518207,0.476883399,,
12184,0.403847517,0.479456301,,
12185,0.411570433,0.523350445,,
12186,0.448656485,0.538081053,,
12187,0.499662062,0.409604124,,
12188,0.53255218,0.140087158,,
12189,0.558017733,0.012554894,,
12190,0.54249389,9.98E-06,,
12191,0.531197789,9.05E-06,,
12192,0.499320298,9.02E-06,,
12193,0.498524122,8.77E-06,,
12194,0.502765108,9.05E-06,,
12195,0.447830569,8.78E-06,,
12196,0.478739172,8.93E-06,,
12197,0.473306917,8.81E-06,,
12198,0.449025085,0.000248121,,
12199,0.367085169,0.000894067,,
12200,0.272965419,0.040293788,,
12201,0.237529497,0.152619342,,
12202,0.207666428,0.248488422,,
12203,0.201703574,0.332255609,,
12204,0.175110236,0.460617397,,
12205,0.145585273,0.531698783,,
12206,0.169147727,0.539548877,,
12207,0.232140859,0.521077866,,
12208,0.298106828,0.459998455,,
12209,0.36810706,0.361244237,,
12210,0.415061771,0.292068948,,
12211,0.461764515,0.142160112,,
12212,0.491125671,0.049094507,,
12213,0.568258962,0.007968713,,
12214,0.595805015,6.99E-06,,
12215,0.538691707,7.65E-06,,
12216,0.487312866,1.04E-05,,
12217,0.523857485,9.82E-06,,
12218,0.539861683,1.23E-05,,
12219,0.482343324,1.07E-05,,
12220,0.452780334,1.20E-05,,
12221,0.445645639,2.07E-05,,
12222,0.459435779,2.13E-05,,
12223,0.457482204,0.000749655,,
12224,0.447560171,0.084256041,,
12225,0.434886058,0.262124391,,
12226,0.472775496,0.294672586,,
12227,0.475572302,0.363567353,,
12228,0.444711325,0.477048224,,
12229,0.448951982,0.481933805,,
12230,0.43185067,0.52518501,,
12231,0.424556764,0.532983714,,
12232,0.434599146,0.481398311,,
12233,0.423809333,0.44851609,,
12234,0.381512197,0.453344564,,
12235,0.340850032,0.439131273,,
12236,0.255626076,0.295007099,,
12237,0.123882215,0.029135507,,
12238,0.061777483,2.14E-05,,
12239,0.045721025,1.90E-05,,
12240,0.05274761,1.38E-05,,
12241,0.073225173,1.39E-05,,
12242,0.11586484,1.39E-05,,
12243,0.195085183,1.38E-05,,
12244,0.257379915,1.37E-05,,
12245,0.287659739,1.36E-05,,
12246,0.321694357,1.37E-05,,
12247,0.357444082,0.00391387,,
12248,0.344533871,0.204440282,,
12249,0.25230146,0.614501018,,
12250,0.199776712,0.759303708,,
12251,0.219307444,0.79268293,,
12252,0.163446237,0.813302528,,
12253,0.119822828,0.815047431,,
12254,0.111239694,0.815820212,,
12255,0.106268574,0.83253904,,
12256,0.101555137,0.833956512,,
12257,0.105784413,0.819274088,,
12258,0.108809028,0.794102012,,
12259,0.111662512,0.691140356,,
12260,0.124947054,0.360253188,,
12261,0.165019768,0.035541445,,
12262,0.22178372,1.23E-05,,
12263,0.262316409,1.72E-05,,
12264,0.289551716,1.85E-05,,
12265,0.351216047,1.93E-05,,
12266,0.380973008,2.03E-05,,
12267,0.382455083,2.01E-05,,
12268,0.364810049,1.76E-05,,
12269,0.364399345,2.44E-05,,
12270,0.350348084,2.42E-05,,
12271,0.342572961,0.006266755,,
12272,0.31256213,0.203284427,,
12273,0.234508358,0.596423505,,
12274,0.252144658,0.745410375,,
12275,0.273038201,0.769519849,,
12276,0.265126001,0.783310055,,
12277,0.265383404,0.78871302,,
12278,0.265252594,0.789822938,,
12279,0.267057113,0.773063667,,
12280,0.281450903,0.739924196,,
12281,0.29825655,0.715250161,,
12282,0.321591393,0.688624568,,
12283,0.36866309,0.60755529,,
12284,0.423603504,0.31164497,,
12285,0.487540718,0.029366421,,
12286,0.583504735,1.49E-05,,
12287,0.64263844,1.73E-05,,
12288,0.647023308,1.93E-05,,
12289,0.633704793,1.91E-05,,
12290,0.634278383,1.88E-05,,
12291,0.627438433,1.86E-05,,
12292,0.607561197,1.84E-05,,
12293,0.590738369,1.84E-05,,
12294,0.583714473,1.92E-05,,
12295,0.577685956,0.002309491,,
12296,0.574386202,0.09279835,,
12297,0.562222481,0.295886662,,
12298,0.575905214,0.389504164,,
12299,0.586656687,0.424301858,,
12300,0.576168027,0.459017849,,
12301,0.569420296,0.495042248,,
12302,0.554534765,0.550990607,,
12303,0.572809702,0.571977236,,
12304,0.582475281,0.602737574,,
12305,0.600672756,0.617295222,,
12306,0.62110788,0.561788451,,
12307,0.649487914,0.428077275,,
12308,0.664745928,0.212689972,,
12309,0.678813166,0.017750731,,
12310,0.694542464,1.77E-05,,
12311,0.69301248,1.85E-05,,
12312,0.707083439,1.92E-05,,
12313,0.717222784,2.04E-05,,
12314,0.724541561,2.07E-05,,
12315,0.721390324,2.04E-05,,
12316,0.711271752,2.09E-05,,
12317,0.682057235,2.12E-05,,
12318,0.676021509,1.81E-05,,
12319,0.668727463,0.002023552,,
12320,0.656551434,0.073857685,,
12321,0.666066444,0.258147033,,
12322,0.683240629,0.375556959,,
12323,0.673337068,0.461978122,,
12324,0.680001367,0.459918742,,
12325,0.687176742,0.459433459,,
12326,0.661938552,0.54616041,,
12327,0.677262271,0.51275227,,
12328,0.676056373,0.518025268,,
12329,0.672593062,0.52145694,,
12330,0.673686276,0.490764747,,
12331,0.673106541,0.424769932,,
12332,0.690400085,0.23917577,,
12333,0.727840816,0.034531116,,
12334,0.743682819,1.65E-05,,
12335,0.75385391,1.70E-05,,
12336,0.75330054,1.76E-05,,
12337,0.746911992,1.91E-05,,
12338,0.743661685,1.95E-05,,
12339,0.73736096,2.01E-05,,
12340,0.731373364,2.03E-05,,
12341,0.725696253,2.10E-05,,
12342,0.72588616,2.09E-05,,
12343,0.71093738,0.00401514,,
12344,0.67168446,0.148654177,,
12345,0.654242201,0.36584234,,
12346,0.64566871,0.435577063,,
12347,0.608006861,0.587613614,,
12348,0.54815491,0.742606297,,
12349,0.471302849,0.754381006,,
12350,0.441746621,0.762472946,,
12351,0.470351489,0.762343021,,
12352,0.517092434,0.760147968,,
12353,0.560344553,0.729785944,,
12354,0.603622563,0.634363346,,
12355,0.641960164,0.483128609,,
12356,0.676037062,0.256366574,,
12357,0.668199352,0.036867888,,
12358,0.66587012,1.52E-05,,
12359,0.701093681,1.52E-05,,
12360,0.726567883,1.51E-05,,
12361,0.730920355,1.54E-05,,
12362,0.720936088,1.52E-05,,
12363,0.710088661,1.51E-05,,
12364,0.697799266,1.51E-05,,
12365,0.674495561,1.52E-05,,
12366,0.649037069,1.52E-05,,
12367,0.614889583,0.00450418,,
12368,0.580814081,0.136090307,,
12369,0.599113714,0.33467295,,
12370,0.61841016,0.360626001,,
12371,0.599063348,0.451434809,,
12372,0.550067477,0.604859702,,
12373,0.491804553,0.753744285,,
12374,0.456203024,0.768214696,,
12375,0.451402951,0.764625736,,
12376,0.465014222,0.728031624,,
12377,0.494483533,0.622359062,,
12378,0.555719329,0.549381135,,
12379,0.621903635,0.444097301,,
12380,0.658725417,0.213131056,,
12381,0.663039868,0.027005193,,
12382,0.642795785,2.29E-05,,
12383,0.629149432,8.49E-06,,
12384,0.608373291,8.87E-06,,
12385,0.558329466,9.02E-06,,
12386,0.481478776,8.98E-06,,
12387,0.459946936,8.88E-06,,
12388,0.429272921,8.83E-06,,
12389,0.426844177,8.76E-06,,
12390,0.413468608,8.76E-06,,
12391,0.379564568,0.002362087,,
12392,0.35756066,0.089767191,,
12393,0.367024718,0.319776848,,
12394,0.438876546,0.484526489,,
12395,0.433388561,0.639306616,,
12396,0.386246537,0.670868722,,
12397,0.33689112,0.68189472,,
12398,0.319356622,0.673931387,,
12399,0.331915517,0.656883952,,
12400,0.351701694,0.592554159,,
12401,0.393174211,0.405889916,,
12402,0.454975692,0.246649116,,
12403,0.48516615,0.180728801,,
12404,0.438123045,0.053415865,,
12405,0.45131834,0.002835016,,
12406,0.461449962,8.81E-06,,
12407,0.461021069,8.76E-06,,
12408,0.479112195,8.86E-06,,
12409,0.421049904,8.75E-06,,
12410,0.377216612,8.77E-06,,
12411,0.389314479,8.78E-06,,
12412,0.304334538,8.72E-06,,
12413,0.23107844,8.59E-06,,
12414,0.160106738,8.85E-06,,
12415,0.155214616,0.00071906,,
12416,0.147169792,0.045259572,,
12417,0.135568304,0.1391456,,
12418,0.126376114,0.198173148,,
12419,0.10247668,0.312280685,,
12420,0.084944655,0.404121815,,
12421,0.07412476,0.45423759,,
12422,0.0771171,0.487843532,,
12423,0.093545959,0.540255019,,
12424,0.100843301,0.564258166,,
12425,0.110990408,0.577855718,,
12426,0.127073878,0.560423702,,
12427,0.153059648,0.413071913,,
12428,0.168878109,0.16923406,,
12429,0.17802141,0.016185653,,
12430,0.20618314,3.47E-05,,
12431,0.218908525,8.83E-06,,
12432,0.22492539,8.74E-06,,
12433,0.251238878,8.79E-06,,
12434,0.261316542,8.80E-06,,
12435,0.248256918,8.84E-06,,
12436,0.24231222,8.76E-06,,
12437,0.258437693,8.74E-06,,
12438,0.2861221,8.77E-06,,
12439,0.20991613,0.004263387,,
12440,0.158402041,0.106997631,,
12441,0.130334305,0.383436738,,
12442,0.114580495,0.560709723,,
12443,0.096095235,0.634655468,,
12444,0.11842404,0.650444929,,
12445,0.139821214,0.646727314,,
12446,0.132635014,0.660513731,,
12447,0.139073074,0.69629319,,
12448,0.143089993,0.700425118,,
12449,0.164880285,0.708196531,,
12450,0.190205676,0.63544024,,
12451,0.213021599,0.4800835,,
12452,0.241738826,0.158130434,,
12453,0.252017992,0.005964941,,
12454,0.261615319,1.02E-05,,
12455,0.26092004,8.80E-06,,
12456,0.27167096,8.75E-06,,
12457,0.295626614,8.86E-06,,
12458,0.314494777,8.85E-06,,
12459,0.29365858,8.78E-06,,
12460,0.260214058,8.77E-06,,
12461,0.243028274,8.87E-06,,
12462,0.232914254,9.38E-06,,
12463,0.171697777,0.003760727,,
12464,0.165635441,0.116480661,,
12465,0.140216284,0.374817699,,
12466,0.119816405,0.597237554,,
12467,0.11676068,0.712168706,,
12468,0.149273946,0.734232549,,
12469,0.15886614,0.748122044,,
12470,0.169059492,0.726294837,,
12471,0.164799971,0.72239073,,
12472,0.167461466,0.6782617,,
12473,0.175312169,0.649426316,,
12474,0.187252018,0.621967496,,
12475,0.222393218,0.495304258,,
12476,0.28528182,0.274683618,,
12477,0.35245909,0.02676573,,
12478,0.472267749,8.81E-06,,
12479,0.572018794,8.77E-06,,
12480,0.614764407,8.78E-06,,
12481,0.627782957,8.83E-06,,
12482,0.616876976,9.34E-06,,
